ano;nescolnome;ebairrnome;cescolrpae;anoensino;nturesnome;mat;alunosexo;situ;esitaldesc
2021;DOM BOSCO;JARDIM SAO PAULO;5;9º ANO;INTEGRAL;18099173;F;AP;APROVADO
2021;DOM BOSCO;JARDIM SAO PAULO;5;9º ANO;INTEGRAL;18119310;M;AP;APROVADO
2021;DOM BOSCO;JARDIM SAO PAULO;5;9º ANO;INTEGRAL;18157459;F;AP;APROVADO
2021;DOM BOSCO;JARDIM SAO PAULO;5;9º ANO;INTEGRAL;19650825;F;AP;APROVADO
2021;DOM BOSCO;JARDIM SAO PAULO;5;9º ANO;INTEGRAL;21602786;M;AP;APROVADO
2021;DOM BOSCO;JARDIM SAO PAULO;5;9º ANO;INTEGRAL;21617392;F;AP;APROVADO
2021;DOM BOSCO;JARDIM SAO PAULO;5;9º ANO;INTEGRAL;21642770;F;AP;APROVADO
2021;DOM BOSCO;JARDIM SAO PAULO;5;9º ANO;INTEGRAL;11477890;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;18656994;F;TR;TR DUR ANO FORA REDE
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19963769;F;TR;TR DUR ANO FORA REDE
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;17709148;F;TR;TR DUR ANO FORA REDE
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;9215964;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11530090;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11540915;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11541261;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11548495;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11571160;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;18094309;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19906226;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19910045;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;21066191;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;12919187;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;13011855;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;13120816;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;14072629;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;14141361;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;14146584;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;15076849;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;15816508;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;16036131;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;16042158;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;16053680;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;17075246;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;18024726;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;18062350;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;18086080;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11749903;F;TR;TR DUR ANO FORA REDE
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;20001851;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;10025189;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;10071830;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11515163;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11537639;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11541237;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11548452;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;12925187;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;13045288;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;14004879;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;14010348;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;14114801;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;14115344;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;15045625;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;15657264;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;16020014;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;16035399;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;16626818;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;17021405;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;17041007;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;17055105;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;17116368;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;17640563;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;17690196;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19026633;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19046219;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19091982;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19151322;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;6142648;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;10122036;F;TR;TR DUR ANO FORA REDE
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;20686471;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;13101790;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;13105957;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;13110110;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;13110233;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;15659747;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;8014620;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11514817;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11525509;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11525576;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11529440;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11529733;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11536365;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11537248;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;12923893;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;12934275;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;15816443;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;15819272;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;16763084;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;16796861;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;17006295;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;17620325;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;17623430;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19013108;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19059256;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19876998;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;20031840;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;13045318;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19076835;F;TR;TR DUR ANO FORA REDE
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19150032;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11543019;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11547790;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;12000728;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;12915386;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;12987441;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;13106945;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;13136135;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;14008874;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;14052440;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;16028740;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;17120365;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;17666600;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;18096417;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;18725287;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19152108;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19877056;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;20034660;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;10025138;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11509350;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11527110;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;18757308;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19023502;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19030860;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19036760;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19082703;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;11541113;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;14195607;F;TR;TR DUR ANO FORA REDE
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;21064679;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;16627393;M;TR;TR DUR ANO FORA REDE
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;21100780;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;21117012;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;21118981;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;21630186;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;7332955;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;10027335;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;10027823;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;10150048;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;12945749;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;13011618;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;14103575;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;14197162;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;14248778;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;16105940;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;16626559;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;17620821;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19876980;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19877021;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19877030;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;19902247;F;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;21029903;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;21031460;M;AP;APROVADO
2021;DOUTOR RODOLFO AURELIANO;VARZEA;4;9º ANO;TARDE;17713374;F;TR;TR DUR ANO FORA REDE
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;7035969;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;13000748;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;13122045;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;13308092;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;16631714;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;16739230;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;16781970;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;17691664;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;18771394;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;20703805;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;21640874;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;21652503;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;21652520;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;21652562;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;7017472;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;7036477;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;8008825;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;8011400;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;9176390;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;10015426;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;10260650;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;10359630;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;11387963;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;11479418;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;11501367;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;11567040;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;11608153;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;12006289;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;12988367;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;12993263;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;13002872;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;11620064;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;11686316;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;12935573;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;13000713;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;13001264;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;13003275;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;13010085;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;13054899;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;13060287;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;15815080;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;16095120;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;16648757;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;18056717;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;18063063;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;18084974;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;18115225;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;18782507;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;19968264;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;20689730;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;8010056;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;8019150;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;8086273;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;9176195;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;10241167;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;11359129;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;11359161;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;11359188;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;11361026;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;20703783;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;11361395;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;MANHÃ;11502029;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;8008604;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;7036124;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;8011346;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;8011478;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;8292361;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;8335915;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;9076107;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;9175946;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;9176136;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;9181806;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;10009434;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;10012532;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;11387939;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;11516941;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;11591943;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;11786213;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;12026069;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;12916366;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;12994227;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;13003291;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;14331160;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;16707940;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;17749115;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;17773121;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;19096194;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;19897472;F;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;19941366;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;21684197;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;7035985;M;AP;APROVADO
2021;HUGO GERDAU;SAN MARTIN;5;9º ANO;TARDE;8009970;F;AP;APROVADO
2021;JOAO XXIII;IPUTINGA;4;9º ANO;TARDE;20633017;M;AP;APROVADO
2021;JOAO XXIII;IPUTINGA;4;9º ANO;TARDE;7353499;M;AP;APROVADO
2021;JOAO XXIII;IPUTINGA;4;9º ANO;TARDE;19613563;F;AP;APROVADO
2021;JOAO XXIII;IPUTINGA;4;9º ANO;TARDE;19086849;F;AP;APROVADO
2021;JOAO XXIII;IPUTINGA;4;9º ANO;TARDE;17758289;M;AP;APROVADO
2021;JOAO XXIII;IPUTINGA;4;9º ANO;TARDE;17674840;F;AP;APROVADO
2021;JOAO XXIII;IPUTINGA;4;9º ANO;TARDE;16824598;F;AP;APROVADO
2021;JOAO XXIII;IPUTINGA;4;9º ANO;TARDE;20636156;M;AP;APROVADO
2021;JOAO XXIII;IPUTINGA;4;9º ANO;TARDE;15677427;F;AP;APROVADO
2021;JOAO XXIII;IPUTINGA;4;9º ANO;TARDE;14333597;F;AP;APROVADO
2021;JOAO XXIII;IPUTINGA;4;9º ANO;TARDE;13203738;F;AP;APROVADO
2021;JOAO XXIII;IPUTINGA;4;9º ANO;TARDE;13091069;M;AP;APROVADO
2021;JOAO XXIII;IPUTINGA;4;9º ANO;TARDE;13078844;F;AP;APROVADO
2021;JOAO XXIII;IPUTINGA;4;9º ANO;TARDE;13077562;F;AP;APROVADO
2021;JOAO XXIII;IPUTINGA;4;9º ANO;TARDE;13077392;F;AP;APROVADO
2021;JOAO XXIII;IPUTINGA;4;9º ANO;TARDE;12987093;M;AP;APROVADO
