ano;nescolnome;ebairrnome;cescolrpae;anoensino;nturesnome;mat;alunosexo;esitaldesc
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11721480;F;APROVADO
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;15649555;F;APROVADO
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;15619907;F;APROVADO
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11734710;M;APROVADO
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11721685;M;APROVADO
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;17012910;F;APROVADO
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11730811;M;APROVADO
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;19923368;F;APROVADO
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;12085316;F;REMANEJADO
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;6021794;F;REMANEJADO
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;19891270;M;REPROV P/  FALTA
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;10050949;F;REPROV P/  FALTA
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;19956061;M;APROVADO
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;12064416;M;APROVADO
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;10178384;F;APROVADO
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;13096028;M;APROVADO
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;8239495;F;APROVADO
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;10050906;M;APROVADO
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;10046372;M;APROVADO
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11721111;M;APROVADO
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;9302930;F;APROVADO
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;16090560;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;10252681;F;TR DUR ANO FORA REDE
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11433744;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11691220;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11691034;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;13051938;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;12067261;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11645512;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11734647;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;9202269;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11727390;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;16022017;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;16629019;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;19943261;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;19630816;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;19085362;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11626267;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11621451;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;19908962;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;19981171;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;9198822;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;6138446;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11731788;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11620757;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;10070702;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;10175130;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;15100219;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11710268;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11738340;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;16617843;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11626550;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;10053158;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;10359281;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;8289018;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11731729;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;16013018;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;19913800;M;TR DUR ANO FORA REDE
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;9199314;F;TR DUR ANO FORA REDE
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;6138470;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11626690;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;10159789;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;9152113;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;7021828;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;5238048;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;7142706;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11635746;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;19082690;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;10181172;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;15774180;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;10178406;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11669411;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;19909080;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;10180656;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;9115730;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;10079246;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;7062826;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;10052550;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;9090029;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11734612;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;9029648;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;6141625;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11726628;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;10272259;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11727039;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;17700175;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;16032179;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11734671;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;10180800;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;17671477;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11625996;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;5076170;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11730900;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;7194544;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11721707;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;9165410;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;9047239;M;TR DUR ANO FORA REDE
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;8143730;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;9149929;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;19956290;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;9210547;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;17692296;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;16628969;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11731940;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;4258835;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11635770;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;14281058;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;8143692;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;14177218;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;6218253;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11727160;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;6140580;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;10152733;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11727136;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;17803837;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11731222;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11737840;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;8143684;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;8016755;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;5371490;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;5093791;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;8123233;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11734744;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11721715;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11727322;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11625910;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11635460;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;16802055;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;7310757;M;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;11734655;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;10163077;F;TR DUR ANO FORA REDE
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;6218431;F;RENV S/SIT FINAL DEF
2019;PROFESSOR FLORESTAN FERNANDES;IBURA;6;9º ANO;TARDE;19669062;M;TR DUR ANO FORA REDE
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9025111;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;10177426;F;TR DUR ANO P/REDE
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;14332787;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9145800;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9008616;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;12897329;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;8129037;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9157913;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;11567074;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;6123341;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9008969;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9025146;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;10030646;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;5188164;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9010742;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9010718;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;5188288;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9008837;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;12897248;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9005005;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;10084142;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9010874;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9157891;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;11391227;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9076441;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;8218307;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;5052394;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;10030760;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9010513;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9010556;M;TR DUR ANO FORA REDE
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9077030;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;2516977;M;REMANEJADO
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9005145;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9008934;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;10091866;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9024921;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;8294496;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9071040;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9023496;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;11740310;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;15817113;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9011528;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9156976;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9022643;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;10268472;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;11449926;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;8234558;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;11406828;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9147004;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9006770;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;11482508;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9013970;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9010890;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9009000;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9054065;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9006966;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;18745105;M;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;10173382;F;RENV S/SIT FINAL DEF
2019;PROFESSOR JOSE DA COSTA PORTO;ILHA JOANA BEZERRA;1;9º ANO;INTEGRAL;9234888;M;RENV S/SIT FINAL DEF
2019;PROFESSOR NILO PEREIRA;CASA AMARELA;3;9º ANO;INTEGRAL;16110587;M;APROVADO
2019;PROFESSOR NILO PEREIRA;CASA AMARELA;3;9º ANO;INTEGRAL;16680316;M;APROVADO
2019;PROFESSOR NILO PEREIRA;CASA AMARELA;3;9º ANO;INTEGRAL;6173683;F;APROVADO
2019;PROFESSOR NILO PEREIRA;CASA AMARELA;3;9º ANO;INTEGRAL;9060758;M;APROVADO
2019;PROFESSOR NILO PEREIRA;CASA AMARELA;3;9º ANO;INTEGRAL;16088840;M;APROVADO
2019;PROFESSOR NILO PEREIRA;CASA AMARELA;3;9º ANO;INTEGRAL;19141980;F;APROVADO
2019;PROFESSOR NILO PEREIRA;CASA AMARELA;3;9º ANO;INTEGRAL;14234548;F;APROVADO
2019;PROFESSOR NILO PEREIRA;CASA AMARELA;3;9º ANO;INTEGRAL;9205829;F;APROVADO
2019;PROFESSOR NILO PEREIRA;CASA AMARELA;3;9º ANO;INTEGRAL;16801504;F;APROVADO
2019;PROFESSOR NILO PEREIRA;CASA AMARELA;3;9º ANO;INTEGRAL;16635531;F;APROVADO
2019;PROFESSOR NILO PEREIRA;CASA AMARELA;3;9º ANO;INTEGRAL;4265190;M;APROVADO
2019;PROFESSOR NILO PEREIRA;CASA AMARELA;3;9º ANO;INTEGRAL;10159304;M;APROVADO
2019;PROFESSOR NILO PEREIRA;CASA AMARELA;3;9º ANO;INTEGRAL;16635990;F;APROVADO
2019;PROFESSOR NILO PEREIRA;CASA AMARELA;3;9º ANO;INTEGRAL;9001719;F;APROVADO
2019;PROFESSOR NILO PEREIRA;CASA AMARELA;3;9º ANO;INTEGRAL;16636031;F;APROVADO
2019;PROFESSOR NILO PEREIRA;CASA AMARELA;3;9º ANO;INTEGRAL;14175665;M;APROVADO
2019;PROFESSOR NILO PEREIRA;CASA AMARELA;3;9º ANO;INTEGRAL;12032468;F;APROVADO
2019;PROFESSOR NILO PEREIRA;CASA AMARELA;3;9º ANO;INTEGRAL;9297510;F;TR DUR ANO P/REDE
